target,status,ngram_order,rank,ngram,count,share,cumulative_share,total_ngram_occurrences
Contusion,uncertain,1,84,which,1,0.0028169014084507044,0.9098591549295775,355
Contusion,uncertain,1,85,on,1,0.0028169014084507044,0.9126760563380282,355
Contusion,uncertain,1,86,capraz,1,0.0028169014084507044,0.9154929577464789,355
Contusion,uncertain,1,87,bagin,1,0.0028169014084507044,0.9183098591549296,355
Contusion,uncertain,1,88,tibyaya,1,0.0028169014084507044,0.9211267605633803,355
Contusion,uncertain,1,89,yapisma,1,0.0028169014084507044,0.923943661971831,355
Contusion,uncertain,1,90,kesiminde,1,0.0028169014084507044,0.9267605633802817,355
Contusion,uncertain,1,91,tibyal,1,0.0028169014084507044,0.9295774647887324,355
Contusion,uncertain,1,92,platoda,1,0.0028169014084507044,0.9323943661971831,355
Contusion,uncertain,1,93,gozleniyor,1,0.0028169014084507044,0.9352112676056338,355
Contusion,uncertain,1,94,kontuzyon,1,0.0028169014084507044,0.9380281690140845,355
Contusion,uncertain,1,95,medijalni,1,0.0028169014084507044,0.9408450704225352,355
Contusion,uncertain,1,96,menisk,1,0.0028169014084507044,0.9436619718309859,355
Contusion,uncertain,1,97,blago,1,0.0028169014084507044,0.9464788732394366,355
Contusion,uncertain,1,98,povisenog,1,0.0028169014084507044,0.9492957746478873,355
Contusion,uncertain,1,99,signala,1,0.0028169014084507044,0.952112676056338,355
Contusion,uncertain,1,100,u,1,0.0028169014084507044,0.9549295774647887,355
Contusion,uncertain,2,1,bone contusion,16,0.048484848484848485,0.048484848484848485,330
Contusion,uncertain,2,2,femoral condyle,10,0.030303030303030304,0.07878787878787878,330
Contusion,uncertain,2,3,lateral femoral,9,0.02727272727272727,0.10606060606060606,330
Contusion,uncertain,2,4,the lateral,6,0.01818181818181818,0.12424242424242424,330
Contusion,uncertain,2,5,fracture or,6,0.01818181818181818,0.14242424242424243,330
Contusion,uncertain,2,6,or bone,6,0.01818181818181818,0.1606060606060606,330
Contusion,uncertain,2,7,marrow edema,5,0.015151515151515152,0.17575757575757575,330
Contusion,uncertain,2,8,condyle and,5,0.015151515151515152,0.19090909090909092,330
Contusion,uncertain,2,9,tibial plateau,5,0.015151515151515152,0.20606060606060606,330
Contusion,uncertain,2,10,along the,5,0.015151515151515152,0.22121212121212122,330
Contusion,uncertain,2,11,aspect of,4,0.012121212121212121,0.23333333333333334,330
Contusion,uncertain,2,12,proximal tibia,4,0.012121212121212121,0.24545454545454545,330
Contusion,uncertain,2,13,suspect bone,4,0.012121212121212121,0.25757575757575757,330
Contusion,uncertain,2,14,contusion involving,4,0.012121212121212121,0.2696969696969697,330
Contusion,uncertain,2,15,fracture line,4,0.012121212121212121,0.2818181818181818,330
Contusion,uncertain,2,16,posterior aspect,4,0.012121212121212121,0.29393939393939394,330
Contusion,uncertain,2,17,normal knee,4,0.012121212121212121,0.30606060606060603,330
Contusion,uncertain,2,18,knee joint,4,0.012121212121212121,0.3181818181818182,330
Contusion,uncertain,2,19,joint alignment,4,0.012121212121212121,0.3303030303030303,330
Contusion,uncertain,2,20,alignment no,4,0.012121212121212121,0.3424242424242424,330
Contusion,uncertain,2,21,no definite,4,0.012121212121212121,0.35454545454545455,330
Contusion,uncertain,2,22,definite fracture,4,0.012121212121212121,0.36666666666666664,330
Contusion,uncertain,2,23,contusion is,4,0.012121212121212121,0.3787878787878788,330
Contusion,uncertain,2,24,of proximal,3,0.00909090909090909,0.3878787878787879,330
Contusion,uncertain,2,25,major at,3,0.00909090909090909,0.396969696969697,330
Contusion,uncertain,2,26,and lateral,3,0.00909090909090909,0.40606060606060607,330
Contusion,uncertain,2,27,lateral tibial,3,0.00909090909090909,0.41515151515151516,330
Contusion,uncertain,2,28,edema along,3,0.00909090909090909,0.42424242424242425,330
Contusion,uncertain,2,29,may represent,3,0.00909090909090909,0.43333333333333335,330
Contusion,uncertain,2,30,kemik iligi,2,0.006060606060606061,0.4393939393939394,330
Contusion,uncertain,2,31,iligi odemi,2,0.006060606060606061,0.44545454545454544,330
Contusion,uncertain,2,32,possible bone,2,0.006060606060606061,0.45151515151515154,330
Contusion,uncertain,2,33,bone marrow,2,0.006060606060606061,0.4575757575757576,330
Contusion,uncertain,2,34,edema in,2,0.006060606060606061,0.4636363636363636,330
Contusion,uncertain,2,35,anteromedial and,2,0.006060606060606061,0.4696969696969697,330
Contusion,uncertain,2,36,and posterolateral,2,0.006060606060606061,0.47575757575757577,330
Contusion,uncertain,2,37,posterolateral aspect,2,0.006060606060606061,0.4818181818181818,330
Contusion,uncertain,2,38,impression probable,2,0.006060606060606061,0.48787878787878786,330
Contusion,uncertain,2,39,probable bone,2,0.006060606060606061,0.49393939393939396,330
Contusion,uncertain,2,40,involving the,2,0.006060606060606061,0.5,330
Contusion,uncertain,2,41,plateau without,2,0.006060606060606061,0.5060606060606061,330
Contusion,uncertain,2,42,without discrete,2,0.006060606060606061,0.5121212121212121,330
Contusion,uncertain,2,43,discrete fracture,2,0.006060606060606061,0.5181818181818182,330
Contusion,uncertain,2,44,involving lateral,2,0.006060606060606061,0.5242424242424243,330
Contusion,uncertain,2,45,condyle with,2,0.006060606060606061,0.5303030303030303,330
Contusion,uncertain,2,46,with possible,2,0.006060606060606061,0.5363636363636364,330
Contusion,uncertain,2,47,possible mild,2,0.006060606060606061,0.5424242424242425,330
Contusion,uncertain,2,48,mild impaction,2,0.006060606060606061,0.5484848484848485,330
Contusion,uncertain,2,49,impaction fracture,2,0.006060606060606061,0.5545454545454546,330
Contusion,uncertain,2,50,fracture within,2,0.006060606060606061,0.5606060606060606,330
Contusion,uncertain,2,51,within the,2,0.006060606060606061,0.5666666666666667,330
Contusion,uncertain,2,52,the posterior,2,0.006060606060606061,0.5727272727272728,330
Contusion,uncertain,2,53,medial femoral,2,0.006060606060606061,0.5787878787878787,330
Contusion,uncertain,2,54,resolving bone,2,0.006060606060606061,0.5848484848484848,330
Contusion,uncertain,2,55,bone contusions,2,0.006060606060606061,0.5909090909090909,330
Contusion,uncertain,2,56,the study,2,0.006060606060606061,0.5969696969696969,330
Contusion,uncertain,2,57,study reveals,2,0.006060606060606061,0.603030303030303,330
Contusion,uncertain,2,58,reveals normal,2,0.006060606060606061,0.6090909090909091,330
Contusion,uncertain,2,59,contusion noted,2,0.006060606060606061,0.6151515151515151,330
Contusion,uncertain,2,60,no suspicious,2,0.006060606060606061,0.6212121212121212,330
Contusion,uncertain,2,61,suspicious bone,2,0.006060606060606061,0.6272727272727273,330
Contusion,uncertain,2,62,bone lesion,2,0.006060606060606061,0.6333333333333333,330
Contusion,uncertain,2,63,lesion gross,2,0.006060606060606061,0.6393939393939394,330
Contusion,uncertain,2,64,gross fracture,2,0.006060606060606061,0.6454545454545455,330
Contusion,uncertain,2,65,is shown,2,0.006060606060606061,0.6515151515151515,330
Contusion,uncertain,2,66,is noted,2,0.006060606060606061,0.6575757575757576,330
Contusion,uncertain,2,67,contusion of,2,0.006060606060606061,0.6636363636363637,330
Contusion,uncertain,2,68,of right,2,0.006060606060606061,0.6696969696969697,330
Contusion,uncertain,2,69,right knee,2,0.006060606060606061,0.6757575757575758,330
Contusion,uncertain,2,70,knee major,2,0.006060606060606061,0.6818181818181818,330
Contusion,uncertain,2,71,at the,2,0.006060606060606061,0.6878787878787879,330
Contusion,uncertain,2,72,and posterior,2,0.006060606060606061,0.693939393939394,330
Contusion,uncertain,2,73,mild marrow,2,0.006060606060606061,0.7,330
Contusion,uncertain,2,74,lateral cortex,2,0.006060606060606061,0.706060606060606,330
Contusion,uncertain,2,75,cortex along,2,0.006060606060606061,0.7121212121212122,330
Contusion,uncertain,2,76,the tibial,2,0.006060606060606061,0.7181818181818181,330
Contusion,uncertain,2,77,plateau may,2,0.006060606060606061,0.7242424242424242,330
Contusion,uncertain,2,78,represent a,2,0.006060606060606061,0.7303030303030303,330
Contusion,uncertain,2,79,a small,2,0.006060606060606061,0.7363636363636363,330
Contusion,uncertain,2,80,small osseous,2,0.006060606060606061,0.7424242424242424,330
Contusion,uncertain,2,81,osseous contusion,2,0.006060606060606061,0.7484848484848485,330
Contusion,uncertain,2,82,bone bruise,2,0.006060606060606061,0.7545454545454545,330
Contusion,uncertain,2,83,bruise with,2,0.006060606060606061,0.7606060606060606,330
Contusion,uncertain,2,84,with suspected,2,0.006060606060606061,0.7666666666666667,330
Contusion,uncertain,2,85,suspected subtle,2,0.006060606060606061,0.7727272727272727,330
Contusion,uncertain,2,86,subtle fracture,2,0.006060606060606061,0.7787878787878788,330
Contusion,uncertain,2,87,line arrowed,2,0.006060606060606061,0.7848484848484848,330
Contusion,uncertain,2,88,femoral kondilin,1,0.0030303030303030303,0.7878787878787878,330
Contusion,uncertain,2,89,kondilin santral,1,0.0030303030303030303,0.7909090909090909,330
Contusion,uncertain,2,90,santral kesimindeki,1,0.0030303030303030303,0.793939393939394,330
Contusion,uncertain,2,91,kesimindeki subkortikal,1,0.0030303030303030303,0.796969696969697,330
Contusion,uncertain,2,92,subkortikal hafif,1,0.0030303030303030303,0.8,330
Contusion,uncertain,2,93,hafif kemik,1,0.0030303030303030303,0.803030303030303,330
Contusion,uncertain,2,94,odemi gerilemekte,1,0.0030303030303030303,0.806060606060606,330
Contusion,uncertain,2,95,gerilemekte olan,1,0.0030303030303030303,0.8090909090909091,330
Contusion,uncertain,2,96,olan kontuzyonu,1,0.0030303030303030303,0.8121212121212121,330
Contusion,uncertain,2,97,kontuzyonu temsil,1,0.0030303030303030303,0.8151515151515152,330
Contusion,uncertain,2,98,temsil edebilir,1,0.0030303030303030303,0.8181818181818182,330
Contusion,uncertain,2,99,in bilateral,1,0.0030303030303030303,0.8212121212121212,330
Contusion,uncertain,2,100,bilateral femoral,1,0.0030303030303030303,0.8242424242424242,330
Effusion,negative,1,1,no,992,0.11215375918598078,0.11215375918598078,8845
Effusion,negative,1,2,effusion,832,0.09406444318824195,0.20621820237422273,8845
Effusion,negative,1,3,joint,716,0.08094968908988129,0.287167891464104,8845
Effusion,negative,1,4,knee,421,0.047597512719050314,0.3347654041831543,8845
Effusion,negative,1,5,space,286,0.03233465234595817,0.3671000565291125,8845
Effusion,negative,1,6,sivi,257,0.029055963821368005,0.3961560203504805,8845
Effusion,negative,1,7,artisi,257,0.029055963821368005,0.4252119841718485,8845
Effusion,negative,1,8,saptanmamistir,257,0.029055963821368005,0.4542679479932165,8845
Effusion,negative,1,9,eklemde,256,0.028942905596382136,0.48321085358959864,8845
Effusion,negative,1,10,is,195,0.022046353872244205,0.5052572074618429,8845
Effusion,negative,1,11,findings,189,0.021368004522329,0.5266252119841719,8845
Effusion,negative,1,12,articular,186,0.021028829847371398,0.5476540418315432,8845
Effusion,negative,1,13,significant,186,0.021028829847371398,0.5686828716789146,8845
Effusion,negative,1,14,derrame,171,0.01933295647258338,0.588015828151498,8845
Effusion,negative,1,15,hay,168,0.018993781797625776,0.6070096099491238,8845
Effusion,negative,1,16,of,159,0.017976257772752968,0.6249858677218768,8845
Effusion,negative,1,17,evidence,144,0.01628038439796495,0.6412662521198417,8845
Effusion,negative,1,18,quistes,129,0.014584511023176936,0.6558507631430186,8845
Effusion,negative,1,19,popliteos,129,0.014584511023176936,0.6704352741661956,8845
Effusion,negative,1,20,ni,118,0.013340870548332391,0.683776144714528,8845
Effusion,negative,1,21,present,117,0.013227812323346523,0.6970039570378745,8845
Effusion,negative,1,22,significativo,91,0.010288298473713963,0.7072922555115885,8845
Effusion,negative,1,23,izljeva,87,0.009836065573770493,0.717128321085359,8845
Effusion,negative,1,24,kein,83,0.00938383267382702,0.726512153759186,8845
Effusion,negative,1,25,gelenkerguss,80,0.009044657998869417,0.7355568117580554,8845
Effusion,negative,1,26,ставен,77,0.008705483323911814,0.7442622950819672,8845
Effusion,negative,1,27,излив,77,0.008705483323911814,0.752967778405879,8845
Effusion,negative,1,28,мр,74,0.008366308648954211,0.7613340870548332,8845
Effusion,negative,1,29,there,74,0.008366308648954211,0.7697003957037875,8845
Effusion,negative,1,30,няма,73,0.008253250423968343,0.7779536461277557,8845
Effusion,negative,1,31,данни,70,0.00791407574901074,0.7858677218767666,8845
Effusion,negative,1,32,за,70,0.00791407574901074,0.7937817976257773,8845
Effusion,negative,1,33,χωρις,66,0.007461842849067269,0.8012436404748445,8845
Effusion,negative,1,34,συλλογη,66,0.007461842849067269,0.8087054833239118,8845
Effusion,negative,1,35,υγρου,65,0.007348784624081402,0.8160542679479932,8845
Effusion,negative,1,36,ενδαρθρικη,61,0.006896551724137931,0.8229508196721311,8845
Effusion,negative,1,37,u,60,0.006783493499152063,0.8297343131712832,8845
Effusion,negative,1,38,bez,58,0.006557377049180328,0.8362916902204636,8845
Effusion,negative,1,39,fluid,50,0.005652911249293386,0.8419446014697569,8845
Effusion,negative,1,40,находка,49,0.005539853024307519,0.8474844544940644,8845
Effusion,negative,1,41,signifikantnog,40,0.0045223289994347085,0.8520067834934991,8845
Effusion,negative,1,42,ευρηματα,39,0.004409270774448841,0.856416054267948,8845
Effusion,negative,1,43,zglob,35,0.00395703787450537,0.8603730921424534,8845
Effusion,negative,1,44,or,33,0.0037309214245336347,0.864104013566987,8845
Effusion,negative,1,45,zie,30,0.0033917467495760316,0.8674957603165631,8845
Effusion,negative,1,46,gescande,30,0.0033917467495760316,0.870887507066139,8845
Effusion,negative,1,47,aanvraag,30,0.0033917467495760316,0.8742792538157151,8845
Effusion,negative,1,48,patologicos,29,0.003278688524590164,0.8775579423403053,8845
Effusion,negative,1,49,loose,25,0.002826455624646693,0.8803843979649519,8845
Effusion,negative,1,50,nema,23,0.0026003391746749578,0.8829847371396269,8845
Effusion,negative,1,51,muskulatur,22,0.00248728094968909,0.885472018089316,8845
Effusion,negative,1,52,und,22,0.00248728094968909,0.8879592990390051,8845
Effusion,negative,1,53,weichteile,22,0.00248728094968909,0.8904465799886941,8845
Effusion,negative,1,54,geen,21,0.002374222724703222,0.8928208027133974,8845
Effusion,negative,1,55,hydrops,21,0.002374222724703222,0.8951950254381006,8845
Effusion,negative,1,56,ubrige,20,0.0022611644997173543,0.897456189937818,8845
Effusion,negative,1,57,date,19,0.0021481062747314866,0.8996042962125494,8845
Effusion,negative,1,58,bevindingen,18,0.002035048049745619,0.9016393442622951,8845
Effusion,negative,1,59,wesentlicher,18,0.002035048049745619,0.9036743923120407,8845
Effusion,negative,1,60,y,17,0.0019219898247597512,0.9055963821368005,8845
Effusion,negative,1,61,intra,17,0.0019219898247597512,0.9075183719615602,8845
Effusion,negative,1,62,bodies,17,0.0019219898247597512,0.9094403617863199,8845
Effusion,negative,1,63,mr,16,0.0018089315997738835,0.9112492933860938,8845
Effusion,negative,1,64,knie,16,0.0018089315997738835,0.9130582249858678,8845
Effusion,negative,1,65,15ch,16,0.0018089315997738835,0.9148671565856415,8845
Effusion,negative,1,66,aa,16,0.0018089315997738835,0.9166760881854155,8845
Effusion,negative,1,67,klinische,16,0.0018089315997738835,0.9184850197851894,8845
Effusion,negative,1,68,inlichtingen,16,0.0018089315997738835,0.9202939513849633,8845
Effusion,negative,1,69,diagnostische,16,0.0018089315997738835,0.9221028829847372,8845
Effusion,negative,1,70,vraagstelling,16,0.0018089315997738835,0.923911814584511,8845
Effusion,negative,1,71,body,16,0.0018089315997738835,0.9257207461842849,8845
Effusion,negative,1,72,a,16,0.0018089315997738835,0.9275296777840588,8845
Effusion,negative,1,73,cyst,14,0.0015828151498021481,0.9291124929338609,8845
Effusion,negative,1,74,demonstrated,12,0.0013566986998304127,0.9304691916336914,8845
Effusion,negative,1,75,evidente,11,0.001243640474844545,0.931712832108536,8845
Effusion,negative,1,76,se,11,0.001243640474844545,0.9329564725833804,8845
Effusion,negative,1,77,the,11,0.001243640474844545,0.934200113058225,8845
Effusion,negative,1,78,baker,10,0.0011305822498586771,0.9353306953080837,8845
Effusion,negative,1,79,rechts,9,0.0010175240248728094,0.9363482193329564,8845
Effusion,negative,1,80,gelenkflussigkeit,9,0.0010175240248728094,0.9373657433578293,8845
Effusion,negative,1,81,ne,8,0.0009044657998869418,0.9382702091577162,8845
Effusion,negative,1,82,nalazi,8,0.0009044657998869418,0.9391746749576032,8845
Effusion,negative,1,83,koljenu,8,0.0009044657998869418,0.9400791407574901,8845
Effusion,negative,1,84,znacajnijeg,8,0.0009044657998869418,0.940983606557377,8845
Effusion,negative,1,85,signos,8,0.0009044657998869418,0.941888072357264,8845
Effusion,negative,1,86,popliteal,8,0.0009044657998869418,0.9427925381571509,8845
Effusion,negative,1,87,de,8,0.0009044657998869418,0.9436970039570379,8845
Effusion,negative,1,88,significante,8,0.0009044657998869418,0.9446014697569248,8845
Effusion,negative,1,89,are,8,0.0009044657998869418,0.9455059355568117,8845
Effusion,negative,1,90,gelenkkapsel,8,0.0009044657998869418,0.9464104013566987,8845
Effusion,negative,1,91,none,7,0.0007914075749010741,0.9472018089315998,8845
Effusion,negative,1,92,links,7,0.0007914075749010741,0.9479932165065008,8845
Effusion,negative,1,93,nor,7,0.0007914075749010741,0.948784624081402,8845
Effusion,negative,1,94,any,7,0.0007914075749010741,0.949576031656303,8845
Effusion,negative,1,95,suprapatellar,7,0.0007914075749010741,0.950367439231204,8845
Effusion,negative,1,96,znacajnog,6,0.0006783493499152064,0.9510457885811193,8845
Effusion,negative,1,97,erguss,6,0.0006783493499152064,0.9517241379310345,8845
Effusion,negative,1,98,zglobnim,6,0.0006783493499152064,0.9524024872809497,8845
Effusion,negative,1,99,prostorima,6,0.0006783493499152064,0.9530808366308648,8845
Effusion,negative,1,100,eyρηματα,6,0.0006783493499152064,0.9537591859807801,8845
Effusion,negative,2,1,joint effusion,423,0.05833678113363674,0.05833678113363674,7251
Effusion,negative,2,2,knee effusion,376,0.051854916563232656,0.1101916976968694,7251
Effusion,negative,2,3,no joint,358,0.04937250034478003,0.15956419804164942,7251
Effusion,negative,2,4,joint space,286,0.03944283547096952,0.19900703351261895,7251
Effusion,negative,2,5,space no,284,0.03916701144669701,0.23817404495931596,7251
Effusion,negative,2,6,sivi artisi,257,0.035443387119018066,0.273617432078334,7251
Effusion,negative,2,7,artisi saptanmamistir,257,0.035443387119018066,0.30906081919735207,7251
Effusion,negative,2,8,eklemde sivi,256,0.03530547510688181,0.3443662943042339,7251
Effusion,negative,2,9,derrame articular,169,0.023307130051027445,0.36767342435526135,7251
Effusion,negative,2,10,no hay,168,0.023169218038891187,0.3908426423941525,7251
Effusion,negative,2,11,no significant,159,0.021928009929664875,0.4127706523238174,7251
Effusion,negative,2,12,significant knee,158,0.021790097917528617,0.434560750241346,7251
Effusion,negative,2,13,no evidence,144,0.01985932974762102,0.45442007998896705,7251
Effusion,negative,2,14,evidence of,144,0.01985932974762102,0.47427940973658805,7251
Effusion,negative,2,15,no knee,131,0.018066473589849676,0.49234588332643775,7251
Effusion,negative,2,16,findings no,130,0.017928561577713418,0.5102744449041512,7251
Effusion,negative,2,17,quistes popliteos,129,0.01779064956557716,0.5280650944697283,7251
Effusion,negative,2,18,effusion is,120,0.016549441456350848,0.5446145359260791,7251
Effusion,negative,2,19,of knee,118,0.016273617432078336,0.5608881533581574,7251
Effusion,negative,2,20,articular ni,116,0.01599779340780582,0.5768859467659633,7251
Effusion,negative,2,21,is present,114,0.015721969383533305,0.5926079161494966,7251
Effusion,negative,2,22,ni quistes,111,0.015308233347124535,0.6079161494966212,7251
Effusion,negative,2,23,significativo derrame,91,0.012549993104399393,0.6204661426010205,7251
Effusion,negative,2,24,hay significativo,90,0.012412081092263137,0.6328782236932837,7251
Effusion,negative,2,25,ставен излив,77,0.010619224934491795,0.6434974486277755,7251
Effusion,negative,2,26,there is,71,0.009791752861674252,0.6532892014894497,7251
Effusion,negative,2,27,данни за,70,0.009653840849537994,0.6629430423389877,7251
Effusion,negative,2,28,за ставен,70,0.009653840849537994,0.6725968831885257,7251
Effusion,negative,2,29,is no,69,0.009515928837401738,0.6821128120259274,7251
Effusion,negative,2,30,συλλογη υγρου,65,0.008964280788856709,0.6910770928147841,7251
Effusion,negative,2,31,ενδαρθρικη συλλογη,61,0.008412632740311681,0.6994897255550958,7251
Effusion,negative,2,32,hay derrame,59,0.008136808716039168,0.707626534271135,7251
Effusion,negative,2,33,izljeva u,59,0.008136808716039168,0.7157633429871741,7251
Effusion,negative,2,34,kein gelenkerguss,58,0.00799889670390291,0.7237622396910771,7251
Effusion,negative,2,35,χωρις ενδαρθρικη,57,0.007860984691766652,0.7316232243828438,7251
Effusion,negative,2,36,мр находка,49,0.006757688594676597,0.7383809129775203,7251
Effusion,negative,2,37,находка няма,47,0.006481864570404082,0.7448627775479244,7251
Effusion,negative,2,38,fluid no,46,0.006343952558267825,0.7512067301061922,7251
Effusion,negative,2,39,няма данни,45,0.006206040546131568,0.7574127706523238,7251
Effusion,negative,2,40,knee joint,41,0.00565439249758654,0.7630671631499104,7251
Effusion,negative,2,41,signifikantnog izljeva,39,0.005378568473314025,0.7684457316232244,7251
Effusion,negative,2,42,ευρηματα χωρις,38,0.0052406564611777685,0.7736863880844022,7251
Effusion,negative,2,43,findings there,35,0.004826920424768997,0.7785133085091711,7251
Effusion,negative,2,44,bez signifikantnog,34,0.00468900841263274,0.7832023169218039,7251
Effusion,negative,2,45,u zglob,33,0.004551096400496483,0.7877534133223004,7251
Effusion,negative,2,46,zie gescande,30,0.004137360364087712,0.791890773686388,7251
Effusion,negative,2,47,gescande aanvraag,30,0.004137360364087712,0.7960281340504758,7251
Effusion,negative,2,48,popliteos patologicos,29,0.003999448351951455,0.8000275824024272,7251
Effusion,negative,2,49,effusion or,28,0.0038615363398151977,0.8038891187422424,7251
Effusion,negative,2,50,няма мр,25,0.0034478003034064267,0.8073369190456489,7251
Effusion,negative,2,51,мр данни,25,0.0034478003034064267,0.8107847193490553,7251
Effusion,negative,2,52,findings fluid,23,0.0031719762791339126,0.8139566956281892,7251
Effusion,negative,2,53,muskulatur und,22,0.0030340642669976557,0.8169907598951869,7251
Effusion,negative,2,54,weichteile kein,22,0.0030340642669976557,0.8200248241621845,7251
Effusion,negative,2,55,und ubrige,20,0.0027582402427251415,0.8227830644049097,7251
Effusion,negative,2,56,ubrige weichteile,20,0.0027582402427251415,0.8255413046476348,7251
Effusion,negative,2,57,bevindingen geen,17,0.00234450420631637,0.8278858088539511,7251
Effusion,negative,2,58,articular y,17,0.00234450420631637,0.8302303130602675,7251
Effusion,negative,2,59,y quistes,17,0.00234450420631637,0.8325748172665839,7251
Effusion,negative,2,60,intra articular,17,0.00234450420631637,0.8349193214729003,7251
Effusion,negative,2,61,date mr,16,0.0022065921941801132,0.8371259136670804,7251
Effusion,negative,2,62,mr knie,16,0.0022065921941801132,0.8393325058612605,7251
Effusion,negative,2,63,15ch aa,16,0.0022065921941801132,0.8415390980554406,7251
Effusion,negative,2,64,aa klinische,16,0.0022065921941801132,0.8437456902496208,7251
Effusion,negative,2,65,klinische inlichtingen,16,0.0022065921941801132,0.8459522824438008,7251
Effusion,negative,2,66,diagnostische vraagstelling,16,0.0022065921941801132,0.848158874637981,7251
Effusion,negative,2,67,or loose,16,0.0022065921941801132,0.8503654668321611,7251
Effusion,negative,2,68,loose body,16,0.0022065921941801132,0.8525720590263411,7251
Effusion,negative,2,69,kein wesentlicher,16,0.0022065921941801132,0.8547786512205213,7251
Effusion,negative,2,70,inlichtingen zie,15,0.002068680182043856,0.8568473314025652,7251
Effusion,negative,2,71,aanvraag diagnostische,15,0.002068680182043856,0.8589160115846091,7251
Effusion,negative,2,72,vraagstelling zie,15,0.002068680182043856,0.8609846917666528,7251
Effusion,negative,2,73,aanvraag bevindingen,15,0.002068680182043856,0.8630533719486967,7251
Effusion,negative,2,74,significant joint,14,0.0019307681699075989,0.8649841401186044,7251
Effusion,negative,2,75,wesentlicher gelenkerguss,14,0.0019307681699075989,0.8669149082885119,7251
Effusion,negative,2,76,bez izljeva,12,0.0016549441456350847,0.868569852434147,7251
Effusion,negative,2,77,geen hydrops,12,0.0016549441456350847,0.8702247965797821,7251
Effusion,negative,2,78,effusion of,12,0.0016549441456350847,0.8718797407254172,7251
Effusion,negative,2,79,of significant,12,0.0016549441456350847,0.8735346848710522,7251
Effusion,negative,2,80,of a,12,0.0016549441456350847,0.8751896290166874,7251
Effusion,negative,2,81,a significant,12,0.0016549441456350847,0.8768445731623224,7251
Effusion,negative,2,82,hay evidente,11,0.0015170321334988279,0.8783616052958213,7251
Effusion,negative,2,83,evidente derrame,11,0.0015170321334988279,0.87987863742932,7251
Effusion,negative,2,84,no effusion,11,0.0015170321334988279,0.8813956695628189,7251
Effusion,negative,2,85,nema izljeva,10,0.0013791201213625708,0.8827747896841814,7251
Effusion,negative,2,86,knie rechts,9,0.0012412081092263137,0.8840159977934078,7251
Effusion,negative,2,87,rechts 15ch,9,0.0012412081092263137,0.8852572059026341,7251
Effusion,negative,2,88,loose bodies,9,0.0012412081092263137,0.8864984140118605,7251
Effusion,negative,2,89,ne nalazi,8,0.0011032960970900566,0.8876017101089505,7251
Effusion,negative,2,90,nalazi se,8,0.0011032960970900566,0.8887050062060405,7251
Effusion,negative,2,91,u koljenu,8,0.0011032960970900566,0.8898083023031306,7251
Effusion,negative,2,92,nema znacajnijeg,8,0.0011032960970900566,0.8909115984002206,7251
Effusion,negative,2,93,znacajnijeg izljeva,8,0.0011032960970900566,0.8920148944973108,7251
Effusion,negative,2,94,hay signos,8,0.0011032960970900566,0.8931181905944008,7251
Effusion,negative,2,95,or popliteal,8,0.0011032960970900566,0.8942214866914908,7251
Effusion,negative,2,96,popliteal cyst,8,0.0011032960970900566,0.8953247827885809,7251
Effusion,negative,2,97,geen significante,8,0.0011032960970900566,0.8964280788856709,7251
Effusion,negative,2,98,significante hydrops,8,0.0011032960970900566,0.897531374982761,7251
Effusion,negative,2,99,articular bodies,8,0.0011032960970900566,0.8986346710798511,7251
Effusion,negative,2,100,effusion no,8,0.0011032960970900566,0.8997379671769411,7251
Effusion,positive,1,1,effusion,1992,0.06409266409266409,0.06409266409266409,31080
Effusion,positive,1,2,joint,1608,0.051737451737451735,0.11583011583011583,31080
Effusion,positive,1,3,knee,877,0.028217503217503218,0.14404761904761904,31080
Effusion,positive,1,4,suprapatellar,720,0.023166023166023165,0.1672136422136422,31080
Effusion,positive,1,5,is,662,0.0212998712998713,0.1885135135135135,31080
Effusion,positive,1,6,and,625,0.02010939510939511,0.2086229086229086,31080
Effusion,positive,1,7,with,596,0.019176319176319175,0.2277992277992278,31080
Effusion,positive,1,8,a,497,0.01599099099099099,0.24379021879021878,31080
Effusion,positive,1,9,sivi,495,0.015926640926640926,0.2597168597168597,31080
Effusion,positive,1,10,diz,486,0.01563706563706564,0.27535392535392533,31080
Effusion,positive,1,11,eklemi,393,0.012644787644787644,0.287998712998713,31080
Effusion,positive,1,12,there,388,0.012483912483912485,0.3004826254826255,31080
Effusion,positive,1,13,small,381,0.012258687258687258,0.3127413127413127,31080
Effusion,positive,1,14,of,365,0.011743886743886744,0.3244851994851995,31080
Effusion,positive,1,15,minimal,356,0.011454311454311455,0.33593951093951097,31080
Effusion,positive,1,16,findings,346,0.011132561132561133,0.3470720720720721,31080
Effusion,positive,1,17,ici,343,0.011036036036036036,0.3581081081081081,31080
Effusion,positive,1,18,derrame,342,0.011003861003861004,0.3691119691119691,31080
Effusion,positive,1,19,miktari,336,0.010810810810810811,0.3799227799227799,31080
Effusion,positive,1,20,moderate,321,0.010328185328185328,0.39025096525096525,31080
Effusion,positive,1,21,space,296,0.009523809523809525,0.3997747747747748,31080
Effusion,positive,1,22,u,280,0.009009009009009009,0.40878378378378377,31080
Effusion,positive,1,23,articular,279,0.008976833976833977,0.41776061776061774,31080
Effusion,positive,1,24,mild,271,0.00871943371943372,0.42648005148005147,31080
Effusion,positive,1,25,υγρου,260,0.008365508365508366,0.43484555984555984,31080
